X,CH2,Start,Increment,
Sequence,Volt,-3.000000e-04,5.000000e-07
0,2.42e+00,
1,3.34e+00,
2,3.20e+00,
3,3.34e+00,
4,3.20e+00,
5,3.34e+00,
6,3.34e+00,
7,3.20e+00,
8,3.20e+00,
9,3.32e+00,
10,3.34e+00,
11,3.16e+00,
12,3.34e+00,
13,3.20e+00,
14,3.32e+00,
15,3.20e+00,
16,3.34e+00,
17,3.20e+00,
18,3.34e+00,
19,3.18e+00,
20,3.20e+00,
21,3.34e+00,
22,3.34e+00,
23,3.20e+00,
24,3.34e+00,
25,3.22e+00,
26,3.20e+00,
27,3.34e+00,
28,3.34e+00,
29,3.20e+00,
30,3.34e+00,
31,3.20e+00,
32,3.34e+00,
33,3.16e+00,
34,3.20e+00,
35,3.34e+00,
36,3.20e+00,
37,3.34e+00,
38,3.34e+00,
39,3.20e+00,
40,3.34e+00,
41,3.20e+00,
42,3.20e+00,
43,3.34e+00,
44,3.20e+00,
45,3.34e+00,
46,3.22e+00,
47,3.32e+00,
48,3.20e+00,
49,3.34e+00,
50,3.20e+00,
51,3.34e+00,
52,3.20e+00,
53,3.34e+00,
54,3.20e+00,
55,3.34e+00,
56,3.20e+00,
57,3.34e+00,
58,3.20e+00,
59,3.34e+00,
60,3.34e+00,
61,3.20e+00,
62,3.34e+00,
63,3.20e+00,
64,3.34e+00,
65,3.20e+00,
66,3.34e+00,
67,3.20e+00,
68,3.34e+00,
69,3.20e+00,
70,3.34e+00,
71,3.20e+00,
72,3.22e+00,
73,3.34e+00,
74,3.34e+00,
75,3.20e+00,
76,3.20e+00,
77,3.34e+00,
78,3.34e+00,
79,3.20e+00,
80,3.20e+00,
81,3.34e+00,
82,3.34e+00,
83,3.22e+00,
84,3.34e+00,
85,3.20e+00,
86,3.34e+00,
87,3.20e+00,
88,3.34e+00,
89,3.22e+00,
90,3.34e+00,
91,3.20e+00,
92,3.22e+00,
93,3.34e+00,
94,3.34e+00,
95,3.20e+00,
96,3.34e+00,
